date,AAPL,MSFT,AMZN,NVDA,GOOGL,GOOG,META,TSLA,BRK-B,JPM,JNJ,V,UNH,PG,MA,HD,BAC,CVX,LLY,XOM,AVGO,COST,ABBV,PFE,MRK,PEP,KO,ADBE,CSCO,WMT,MCD,ACN,CRM,TMO,DIS,LIN,NFLX,ABT,DHR,WFC,CMCSA,VZ,NEE,NKE,PM,TXN,HON,UPS,LOW,RTX,MS,INTC,GS,AMD,IBM,SBUX,CAT,DE,UNP,BA
2020-01-16,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-01-17,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-01-21,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-01-22,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-01-23,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-01-24,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-01-27,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-01-28,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-01-29,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-01-30,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-01-31,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-02-03,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-02-04,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
2020-02-05,0.017718176825128815,0.01809657747225629,0.016250852680723033,0.01649066366646455,0.016668359900211326,0.015688454182076265,0.01707014842718893,0.016731654927618664,0.016941227853605703,0.016813297862183735,0.01574669462996536,0.016226323351271478,0.01736748939676755,0.016460235633978314,0.018198954280737915,0.01654750268943776,0.01593494186939219,0.014812361520169723,0.018083329079840015,0.020018606050368114,0.0166956629650951,0.016985333505172104,0.016754431966375233,0.015222817104821184,0.015194907412418543,0.023207021590702544,0.014509352625381148,0.016812966550267865,0.01513904089155444,0.01667115491907056,0.017408638925012876,0.017512964990546026,0.01675272350453786,0.015267723643812781,0.015482172329000857,0.015361571476987216,0.016795096172023665,0.01683958928489668,0.01681655862579328,0.017032425440797264,0.016804358531827823,0.016791667547786136,0.017027962069232818,0.015885903002919224,0.013611519377779227,0.017504251766495428,0.016744304255183955,0.016815523410897103,0.017560677541797853,0.015603228866789531,0.014744419320674928,0.01566750971853082,0.016918013481510785,0.01711030781076321,0.016781386858062842,0.015127462741490601,0.017371083918291313,0.016753720123098843,0.01885241962262824,0.015996240647938517
